X1	X2	X3	X4	X5	X6	X7	X8	X9
-1.081574	-1.287303	-1.139746	-1.597783	-1.095643	-1.001000	-1.650011	-2.097432	-1.255042
-0.878217	-0.451648	-2.076311	-1.856424	-0.204827	-0.912926	-1.344599	-0.869395	-1.192302
-1.798829	-1.481042	-2.408296	-2.233000	-1.419227	-1.494796	-2.131454	-2.121093	-1.120951
-1.870549	-0.597791	-0.812450	-0.571475	-1.644801	-0.631208	-1.535188	-0.753657	-1.063624
-2.001003	-1.694071	-2.094780	-1.333906	-2.001206	-1.952067	-1.576921	-1.505477	-1.024503
-2.563887	-0.478557	-1.197187	-1.104519	-2.217281	-0.537117	-0.643392	-0.920946	-0.752631
-0.988337	0.541060	-0.186285	0.326500	-0.706526	0.023045	0.064452	0.378567	0.024359
0.169280	1.615440	0.752575	0.904234	0.376718	1.962782	0.853053	0.746862	0.746237
0.961789	1.380876	0.199303	1.333736	1.236129	0.778927	0.217678	0.591934	1.132763
0.370399	0.561254	0.342131	0.113162	0.995742	0.323460	0.141430	0.386206	1.258735
0.885104	0.759809	0.434617	0.683788	1.334593	-0.137912	0.922378	0.285843	1.246925
0.558558	0.060173	0.495518	0.457913	0.927132	-0.238098	2.162518	0.409411	1.181233
0.670795	0.715663	0.755740	1.130563	0.847408	0.211369	1.432418	1.581245	1.110866
0.753587	0.759948	1.314422	1.178600	0.616694	0.471536	1.334665	1.016091	1.055261
1.139954	1.300633	1.278192	1.585979	1.274337	0.811275	1.173186	1.311039	1.014419
0.974977	1.494806	0.460569	1.270358	0.883419	1.261798	0.845555	1.160362	0.738364
-0.614842	0.033549	-0.587337	-0.357642	-0.341045	0.001247	-0.045769	-0.391474	-0.041333
-1.294991	0.190314	-0.975658	-0.892482	-1.137292	-0.659685	-0.382739	-0.327479	-0.761734
-0.801382	-0.037214	-0.256330	-0.315783	-0.793947	-0.583326	-0.242195	-0.367322	-1.146046
-1.268746	-0.718207	-1.227800	-0.931119	-0.995692	-1.145366	-1.138858	-1.181631	-1.273248
-1.204216	-0.451629	-0.517141	-1.106951	-0.689194	-0.385269	-0.406291	-1.109715	-1.265375
0.063259	-0.123315	0.193681	0.428048	0.618861	0.491449	1.765124	0.224790	-1.201651
-0.221083	-0.707465	-0.560335	-0.198778	0.115705	-0.635384	0.314585	-0.205246	-1.129316
-0.374386	-0.696344	-0.215512	-0.292448	-0.310916	-1.002305	-0.176213	-0.634256	-1.071005
-0.358704	-1.893360	-1.069040	-0.753981	-0.642682	-2.253524	-0.696209	-1.190984	-1.031146
-0.136873	-1.137553	-0.274657	-0.033040	-0.396662	-1.190515	0.246057	-0.537392	-0.758782
0.373265	-0.517615	0.060391	0.802240	0.158531	-0.579247	0.352407	0.445049	0.019193
0.930891	0.666555	0.761105	0.767860	1.056430	0.798050	0.899503	1.001672	0.741808
0.742982	1.338623	1.188061	0.626599	1.046963	0.901464	0.614124	1.013123	1.128827
1.059416	1.524089	0.807267	1.123403	1.138030	1.344792	0.258286	1.278629	1.255783
0.947081	2.115192	0.702071	1.467410	0.870585	1.917016	0.030018	1.389914	1.244465
0.682729	0.735270	0.762396	1.048796	0.652177	0.365699	0.210680	0.729554	1.179511
0.784452	1.016328	0.898333	1.154136	0.793111	0.992288	0.534530	1.255125	1.109636
1.039116	0.882000	0.742752	1.407573	0.692655	0.430810	0.647977	0.920442	1.054277
0.775665	1.043065	0.789774	0.389784	0.432001	0.622889	-0.169861	0.793880	1.013927
0.457869	0.382415	0.305258	0.329772	0.204374	0.897422	-0.229698	0.657414	0.738117
-0.300831	-0.048258	0.278380	-0.121456	-0.029491	0.382902	-0.580582	-0.060311	-0.041087
-0.611440	0.168105	-1.086730	-0.528134	-0.474435	-0.278033	-0.973955	-0.160661	-0.761242
-0.629563	-0.071136	-0.414620	-0.233305	-1.012198	0.220638	-0.634395	-0.109806	-1.145554
-1.229840	-0.870210	-0.893836	-1.324090	-1.250116	-0.443436	-0.632326	-0.655756	-1.273002
-1.477246	-1.408971	-1.308637	-1.410587	-1.260190	-0.918997	-0.608325	-1.504528	-1.265129
-0.997066	-1.917226	-0.906881	-1.001129	-0.898191	-1.340289	-0.058667	-0.740101	-1.201405
-1.746996	-2.325726	-1.573101	-1.651911	-1.386115	-1.486243	-1.629126	-1.168767	-1.129070
-0.450058	-0.862565	-0.034326	-0.385796	-0.048205	-0.959450	0.621179	-0.308983	-1.071005
-0.698832	-1.641352	-1.738236	-0.975910	-0.428563	-0.848109	-0.897580	-1.147322	-1.031146
-1.024363	-1.581675	-0.708246	-1.274378	-0.904984	-1.207491	-1.113461	-1.133459	-0.758782
-0.081857	-0.487086	-0.136814	0.098720	0.044917	-0.010734	0.652995	-0.588257	0.019193
0.249180	0.286546	0.243016	0.068323	0.192352	0.530016	0.034770	-0.402252	0.741808
1.121155	0.315168	0.919527	0.898272	1.332617	0.594849	1.080886	1.172848	1.128827
0.996000	0.223746	0.388071	0.538229	1.516353	-0.004878	0.982673	0.848349	1.255783
0.827511	0.261777	0.242633	-0.141655	1.136655	0.045116	0.392942	0.616288	1.244465
0.721516	0.404771	0.212909	0.514262	0.914858	0.399760	0.592721	0.529687	1.179511
0.750508	0.954909	0.761029	1.054318	0.776359	0.615733	0.444699	0.333513	1.109636
0.674127	1.358748	0.567795	0.995364	0.387095	1.016203	0.682305	1.084674	1.054277
0.054543	0.254803	0.148861	-0.100659	0.097263	0.525037	0.390935	-0.219917	1.014173
0.188176	0.755603	0.417384	0.385710	0.478090	0.779782	-0.524139	0.516889	0.738610
-0.346204	-0.047747	-0.151544	-0.222631	-0.239267	0.529444	-0.111399	0.382198	-0.040595
-0.717519	-0.139184	-0.317581	-0.855812	-0.950795	-0.014320	0.087962	-0.579048	-0.760996
-1.207703	-0.907932	-0.982253	-0.524326	-1.464908	-0.197677	-0.649494	-0.891387	-1.145308
-0.488934	-0.299009	-0.036139	0.442649	-0.855919	-1.000604	0.257131	0.560751	-1.273002
-0.628390	-0.271012	-0.401073	0.510463	-1.218729	-0.762215	-0.637747	0.491982	-1.265375
-0.942620	-0.403497	-0.371394	0.495897	-1.377908	0.009383	-0.152481	0.062383	-1.202143
-1.346908	-1.002534	-1.392997	-0.514209	-1.546753	-0.783320	-0.746593	-0.977541	-1.130300
-0.602565	0.281253	-0.506031	0.474370	-0.631352	0.149497	0.496030	0.559024	-1.072481
0.330603	0.175921	0.536800	1.428461	0.042467	0.002620	0.761767	1.581268	-1.033115
0.933802	1.045444	1.261297	1.907712	0.679939	0.632344	1.207980	1.123612	-0.761242
1.296065	1.024843	0.716983	1.843309	1.157266	0.704792	1.400343	0.913936	0.016240
1.256886	1.210479	0.502782	0.876715	1.380914	0.801332	1.387141	1.225860	0.738610
1.003966	1.050912	0.496996	1.082567	0.994259	1.630829	1.596241	0.572281	1.125382
1.953133	1.692592	1.628027	1.904618	1.745990	1.348923	0.976535	1.712073	1.252092
1.401582	1.039869	1.414584	0.625702	1.143154	1.027433	0.661152	0.276567	1.240528
0.702198	0.791685	0.477704	0.209309	0.563023	0.508460	-0.030177	0.026588	1.175082
0.831243	1.220528	0.752705	0.828611	0.841069	0.988697	0.539630	0.692780	1.104961
0.893283	0.470904	1.038708	1.357408	0.858889	0.427604	0.920134	1.178430	1.049110
1.038459	0.618346	0.665681	0.966983	1.118601	0.587134	0.787993	0.713331	1.008268
0.232297	0.019050	0.037664	-0.054410	0.320159	0.013237	-0.680298	-0.283954	0.731720
-0.137933	-1.058731	-0.370270	-1.017158	0.247901	-1.160535	-0.642716	-0.430894	-0.048468
-0.930375	-0.627289	-0.685593	-1.733878	-0.698497	-0.105960	-0.771902	-1.283621	-0.769607
-0.255499	-0.565620	-1.088866	-0.447002	-0.043176	-0.483000	-0.842739	-0.186496	-1.155150
-1.935052	-2.461091	-5.390866	-4.105036	-1.123421	-3.588927	-2.961484	-2.600965	-1.284074
0.130547	1.163484	1.026529	0.571446	-0.077275	0.496242	-0.063632	-0.700300	-1.277923
-0.857606	-1.617084	-0.503924	-1.775894	-0.800835	-1.401532	-1.258186	-2.286873	-1.216167
-1.546004	-1.120087	-0.706217	-1.433432	-1.600554	-1.751226	-1.697900	-1.398618	-1.145800
-1.759285	-1.668883	-0.765602	-1.736158	-1.986554	-1.774036	-1.215487	-1.881264	-1.089950
-1.516415	-1.003553	0.042596	-1.243205	-1.309941	-0.396939	-0.537132	-0.639807	-1.052552
-0.442899	-0.132538	-0.069343	-0.474467	-0.459968	0.189008	-0.394561	-0.145720	-0.782893
0.821842	1.490293	1.271560	1.105288	0.587530	2.245541	1.154469	0.870518	-0.008118
1.301528	1.552895	0.598782	1.223947	1.433650	1.543982	-0.163663	1.234107	0.711299
1.619281	1.708637	1.325827	1.917233	1.465086	1.630402	1.156612	1.532596	1.094627
1.104792	1.140756	1.176051	0.840944	0.737453	1.196213	0.801287	0.965442	1.217401
1.645700	1.617007	1.870217	1.540192	1.551213	0.971607	1.984598	1.197197	1.201900
1.477389	1.245432	1.823483	1.149030	1.305542	0.941772	1.129815	1.017300	1.131779
1.232858	1.282457	1.303916	1.382308	0.925625	1.613551	0.757823	1.758217	1.056491
0.577501	0.694969	0.525942	0.582322	0.496551	0.509208	0.938603	0.475088	0.995474
1.005276	1.108430	0.481776	1.089232	0.865740	0.626579	0.670548	1.507215	0.948481
0.823638	0.483974	0.778541	0.624184	0.572810	0.650541	0.371096	1.269190	0.665536
-0.128002	-0.573134	0.263009	0.504772	-0.044793	-0.919159	-0.210991	0.527096	-0.121542
-1.122491	0.318790	-0.404972	-0.202878	-1.471578	1.695370	-0.929244	-0.590207	-0.850062
-1.143261	-0.407949	-0.467500	0.125793	-1.309915	-0.401894	-0.496575	-0.724852	-1.243478
-2.006875	-1.652821	-1.158173	-0.851905	-2.178243	-1.009467	-0.656645	-1.916515	-1.380521
-1.345009	-2.016427	-1.098958	-0.866170	-1.390905	-1.324481	-0.788464	-1.545828	-1.383228
-1.747434	-1.451183	-1.358172	-1.709892	-1.946077	-1.216274	-0.695995	-1.657804	-1.331314
-1.595564	-1.330219	-1.216186	-0.757748	-1.589474	-1.515522	-0.367964	-0.878846	-1.271772
-1.230996	-1.604392	-1.995408	-1.024066	-0.920341	-0.945675	-0.917444	-0.989874	-1.227485
-0.539624	-0.905332	-1.246223	-0.672921	0.081204	-1.819828	-0.144290	-0.269533	-1.202635
1.899418	1.436629	1.941732	1.431701	2.390780	1.996968	2.186479	1.789043	-0.946263
1.424249	0.818669	0.520285	0.262575	1.502901	0.434627	0.302534	0.454315	-0.186250
0.633350	0.869347	0.425596	-0.157110	0.994066	0.638349	-0.049607	0.307780	0.516683
0.832852	1.362380	1.679231	0.198355	0.945219	1.270184	2.113665	0.539172	0.882050
0.674527	0.706120	0.235084	0.412704	0.765486	0.170140	0.812758	0.582400	0.984894
0.097146	-0.943276	-1.090318	-0.410936	-0.272877	-1.068749	-0.918818	-0.463138	0.947742
-0.469658	-0.643259	-1.276407	-0.620222	-0.575866	-1.070700	-1.458749	-0.697824	0.854986
-0.286667	-0.385131	-0.878545	-0.513911	-0.290626	-0.615162	-1.259057	-0.290953	0.755340
0.168085	-0.489186	1.080273	0.235533	0.074562	0.350840	-0.089079	0.380056	0.668242
0.915289	2.443641	1.475793	1.622758	0.604202	1.830598	1.676223	0.979650	-0.283927
0.094191	0.339272	-0.439698	-0.224313	0.209530	0.376572	-0.919437	-0.455185	-0.326738
0.087915	-0.020253	-0.358457	-0.223553	0.429463	-0.005585	-0.271977	-0.314349	-0.368564
-0.196386	-0.278255	-0.140172	-0.602679	-0.071547	-0.242887	0.341407	-0.234258	-0.409161
0.244655	-0.430569	0.642934	0.698062	0.460170	0.159818	0.572832	1.121335	-0.448035
0.569531	-0.244347	1.048285	0.967540	0.177950	-0.347581	0.280471	0.270810	-0.485187
0.322089	-0.935007	0.291077	-0.110702	-0.185242	-1.099376	-0.933573	0.066584	-0.520370
-0.515843	-1.003509	-2.073858	-1.127629	-0.490117	-1.199810	-1.196614	-1.677882	-0.553585
0.084419	-0.396830	-0.897173	0.074517	0.352259	-0.078443	-0.652179	0.164156	-0.584832
-0.228478	-1.195114	-0.269071	-0.716178	-0.214419	-0.714089	-0.303608	0.322312	-0.614357
-1.024712	-0.846374	-1.124163	-1.120833	-0.630847	-0.939813	-0.570446	-0.525207	-0.639945
-1.609683	-1.507441	-1.149461	-1.539478	-1.493291	-1.063559	-0.653437	-0.871958	-0.414820
-0.890525	-0.848584	-0.643312	-0.331174	-0.934033	-0.675234	-0.254922	-0.400904	0.328217
-0.442654	0.500094	0.093974	-0.315560	-0.179739	-0.201764	0.300788	0.071381	1.023768
0.236946	1.060010	1.052737	0.488487	0.656465	1.010351	0.628797	1.102162	1.387906
1.161956	1.554845	1.561118	1.742228	1.886811	1.392334	1.255529	1.391876	1.494440
1.615943	1.082963	1.715893	1.172511	1.738330	1.221163	1.032749	0.609268	1.464424
1.795454	1.197119	1.355779	1.109093	1.676058	0.868499	0.500852	0.878853	1.382001
1.522754	0.665854	1.333121	1.572925	1.548438	0.874806	0.890621	0.801688	1.295887
1.300449	1.715648	1.658716	1.727379	1.111930	1.274183	1.092165	1.187189	1.225520
1.174966	1.543853	1.693675	1.273953	1.184298	1.057618	1.377588	0.730487	1.171145
0.764153	0.645250	0.199585	0.803615	0.236111	0.441663	0.949551	-0.296199	0.882296
-0.732295	-0.098557	-0.194909	-0.365745	-0.739672	0.411036	0.187379	0.138419	0.090790
-1.514295	0.081193	-0.686041	-0.790972	-1.896950	0.834439	-0.306931	-0.529653	-0.640683
-1.229186	-0.131839	-0.759178	-0.847260	-1.299856	0.792542	-0.581762	0.151471	-1.035329
-1.213414	-0.734701	-0.984931	-1.252405	-1.543084	-0.595853	-0.454441	-1.733238	-1.172373
-1.290539	-1.815354	-1.340568	-1.611806	-1.478633	-1.942389	-0.472449	-1.330690	-1.173603
-1.729554	-0.955611	-0.712779	-1.467583	-1.884152	-1.405206	-0.199323	-1.097292	-1.118244
-1.808338	-1.859639	-1.034067	-1.746116	-2.184483	-1.890264	-0.594078	-1.315784	-1.053536
-1.176822	-1.953884	-1.521586	-1.734115	-1.619655	-1.620445	-1.799531	-1.687596	-1.002360
-0.599091	-1.501814	-1.562891	-1.066058	-0.494920	-1.614749	-0.892943	-0.975702	-0.968899
-0.046128	-0.718640	-1.040865	-0.488191	-0.039586	-0.767829	-0.978152	-0.267762	-0.702439
0.906892	0.742815	-0.137701	0.551386	0.671392	0.965205	0.281965	0.852222	0.069877
1.276892	1.667847	0.598288	0.861492	1.233357	1.333500	0.266586	0.965013	0.787571
1.282941	1.048431	0.264749	0.242233	1.434632	1.216326	0.218650	0.425288	1.169915
1.220267	1.066853	0.597794	0.603524	1.234612	1.330847	0.273113	0.475099	1.292196
0.917299	1.272550	0.572956	1.098705	0.564844	1.082526	0.318043	0.980798	1.277188
0.476182	1.512949	0.132872	0.777805	0.243071	1.583633	-0.175652	0.679876	1.208543
0.619979	1.496964	1.096489	0.709483	0.912689	1.386765	0.853622	0.220311	1.135470
0.967598	0.315922	1.342372	1.071485	1.121004	0.410486	1.217815	0.282741	1.077159
1.607441	1.143060	1.525079	1.595784	1.492652	1.084185	0.878443	1.305808	1.034102
0.958974	0.400779	0.727546	0.565237	0.715704	0.323181	0.626755	1.511010	0.756078
-0.767006	-1.484021	-0.510874	-0.518277	-0.874297	-0.783853	-0.688585	0.910720	-0.025340
-1.477449	-1.173251	-1.908387	-1.911554	-1.673867	-0.930635	-1.934770	-2.078452	-0.747464
-1.896637	-0.851879	-2.581734	-1.780480	-1.160152	-1.525166	-1.970416	-2.085377	-1.133006
-1.690122	-1.017044	-1.969951	-1.627549	-1.086946	-1.316547	-1.747409	-1.896721	-1.261685
-1.703046	-1.763161	-0.932309	-0.898549	-1.848497	-1.588715	-1.583656	-0.727448	-1.255042
-1.577157	-1.207825	-0.808843	-0.847573	-1.671130	-1.441878	-1.316581	-0.693743	-1.192302
-1.280415	-1.407202	-1.175356	-0.786350	-1.272611	-1.419828	-0.430449	-1.187382	-1.120951
-1.412274	-1.707488	-0.889825	-0.654847	-2.008655	-2.065732	-0.984434	-1.177395	-1.063624
-1.441506	-1.366697	-0.713408	-1.179083	-1.414967	-1.796361	-1.665070	-1.692678	-1.024503
-0.959251	-0.438116	-0.194639	-0.160158	-0.783164	-0.633129	-1.202209	-0.765953	-0.752631
0.077631	0.645294	-0.298506	0.234838	0.469957	0.644528	-0.195659	-0.556444	0.024359
1.406821	2.017027	1.106759	1.262150	1.510348	1.288991	0.711945	1.324690	0.746237
1.405400	1.124046	1.155094	0.935033	1.608212	0.785173	1.156811	1.713092	1.132763
1.307472	0.679118	0.947976	0.906107	0.969454	0.412723	1.235285	0.340551	1.258735
0.915565	0.851956	1.104049	1.336525	0.190987	0.543257	1.321847	0.305962	1.246925
0.684084	0.662166	1.050188	0.198783	0.439082	0.313840	0.942721	-0.121538	1.181233
1.070083	1.339346	1.150153	0.867486	0.676613	1.174513	0.968710	0.709287	1.110866
1.253888	0.859373	0.969570	1.270804	1.251004	0.658666	1.022792	0.961639	1.055261
1.395532	1.134319	1.728982	1.208365	1.762037	0.902819	1.447461	1.584680	1.014419
0.779660	0.469869	0.381878	1.309719	0.877212	0.479563	1.296206	0.892983	0.738364
-0.060718	0.287148	-0.170369	0.479179	-0.014097	0.448710	0.601782	0.686124	-0.041333
-0.889925	0.379044	-0.737703	-0.885811	-1.338480	0.456386	-0.367484	-0.546523	-0.761734
-1.362102	0.086968	-0.268685	-0.290224	-1.404291	0.631086	-0.421754	-0.015516	-1.146046
-0.290843	-0.031371	0.202243	-0.213379	-0.189847	0.168456	-0.257425	0.110569	-1.273248
0.167049	-0.521425	0.188975	-0.099183	-0.008098	0.101535	0.531438	0.156218	-1.265375
0.303654	-0.660465	-0.482203	-0.764785	0.709564	-0.351824	-0.331582	-0.734384	-1.201651
-0.082022	-0.878463	-0.440732	-0.982118	0.070293	-1.089728	0.605224	-0.978330	-1.129316
-0.690627	-1.477362	-0.626931	-1.368398	-0.738124	-1.457031	0.424955	-1.347718	-1.071005
-0.746845	-1.567741	-0.662269	-1.179266	-0.872895	-1.682058	-0.563354	-1.145227	-1.031146
-0.712525	-1.762694	-1.919368	-1.741122	-0.345426	-1.413923	-1.621543	-0.582204	-0.758782
0.111210	0.177601	-0.227070	-0.331056	0.538914	0.361167	-0.165772	0.115804	0.019193
0.450529	0.291860	-0.392485	0.154284	0.807377	0.240577	0.584235	0.756892	0.741808
1.643557	1.099727	1.127697	1.323611	1.938061	1.051454	0.963542	1.560350	1.128827
1.658556	1.588783	1.397359	1.341986	1.400485	0.840909	1.373445	0.758024	1.255783
1.283298	0.729416	1.070394	1.417831	0.709468	0.318940	0.116448	0.807442	1.244465
0.185120	0.131898	0.480561	0.347549	-0.049305	0.410351	-0.147085	0.062159	1.179511
-0.403208	0.421335	-0.011200	-0.289996	-0.634133	0.936139	-0.039337	0.447571	1.109636
-0.509933	0.286691	-0.071821	0.266219	-0.555554	0.873314	0.479043	0.601423	1.054277
0.078586	1.067887	0.532092	0.884199	0.166857	1.179054	0.654056	1.744430	1.013927
0.534553	1.277717	0.954503	1.006417	0.607955	1.499963	1.148465	1.395453	0.738117
0.676419	0.131689	0.612991	0.983252	0.848802	0.688847	0.770743	1.693783	-0.041087
0.629325	0.050195	0.041368	0.363852	0.722178	0.786818	0.623048	0.560749	-0.761242
-0.307520	-0.690905	-0.645641	-0.572357	-0.106197	0.168134	-0.547304	-0.400472	-1.145554
-1.044449	-0.189539	-1.374107	-1.056286	-0.480882	-0.273047	-1.831206	-1.965383	-1.273002
-1.164584	-0.263439	-1.829693	-1.109427	-0.847180	-1.274625	-1.509551	-2.092553	-1.265129
-1.152137	-1.222391	-0.897130	-1.425246	-0.911645	-1.265952	-1.065541	-0.914699	-1.201405
-1.182353	-1.161423	-1.209920	-1.505091	-0.598427	-1.131293	-0.813729	-1.194098	-1.129070
-1.118037	-1.290199	-1.241395	-0.791464	-0.857582	-1.285273	-0.674569	-0.829828	-1.071005
-0.642733	-0.254032	0.074748	0.294631	-0.006387	-0.489083	0.287591	0.645143	-1.031146
-0.418802	0.100371	-0.312899	-0.260597	-0.137536	-0.107297	-0.039882	-0.128920	-0.758782
0.408253	0.681722	0.090192	0.141300	0.146396	0.422763	0.304433	0.616340	0.019193
0.903151	1.003465	0.734817	0.237527	0.884727	1.065528	0.984965	-0.160597	0.741808
1.200322	0.517438	1.030973	0.760262	0.897380	0.628176	1.394207	0.785316	1.128827
1.054132	0.983634	1.349028	1.100920	0.988021	1.027965	1.113861	1.033605	1.255783
1.639424	1.117584	1.713057	1.582232	1.469307	1.422022	1.545446	1.365098	1.244465
1.522272	1.522536	2.015754	1.176985	1.033785	1.392095	1.554959	0.666171	1.179511
1.390512	0.341982	1.152333	0.816615	0.793527	0.414433	0.829841	0.636907	1.109636
0.633966	-0.129847	0.336507	0.638792	0.243833	0.106790	0.080360	-0.196624	1.054277
0.207867	-0.371151	0.381456	0.720836	-0.037803	-0.308557	-0.337051	0.525453	1.014173
-0.006470	-0.033092	0.573413	0.781410	0.010817	-0.168785	0.545433	1.337719	0.738610
-0.215795	-0.126089	0.290866	0.135369	0.274982	0.144945	0.695976	0.375276	-0.040595
-0.839732	-1.351393	-1.260120	-1.425503	-0.513082	-0.968248	-0.638620	-0.759875	-0.760996
-1.110610	-0.424223	-1.227741	-1.438199	-1.091415	-0.861206	-1.097948	-1.636452	-1.145308
-1.763368	-0.637494	-0.885581	-1.328461	-1.622918	-1.531984	-2.786679	-2.068102	-1.273002
-1.724986	-0.996107	-1.465491	-1.302888	-1.868087	-1.702273	-2.606752	-2.291374	-1.265375
-1.214127	-1.017313	-1.960520	-1.736486	-1.335851	-1.817331	-2.267271	-2.114946	-1.202143
-1.256448	-1.620068	-2.063601	-1.947701	-1.197835	-2.174585	-2.362780	-2.316314	-1.130300
-1.422006	-1.664600	-1.432737	-1.168181	-1.638360	-1.243473	-2.227353	-0.803162	-1.072481
-1.370072	-0.531847	-1.006132	-0.469550	-1.342436	-1.086710	-1.960326	-1.629541	-1.033115
-0.616652	-0.195583	-0.327162	0.043555	-0.369182	-0.943564	-1.749443	-0.986788	-0.761242
0.855055	1.504613	1.119010	1.363443	1.174068	0.569683	0.238530	0.959227	0.016240
1.166859	1.297390	0.920295	0.986792	0.846861	1.238032	0.462408	1.088662	0.738610
1.020811	0.890693	0.764054	0.513153	0.751902	0.734624	0.303798	0.834263	1.125382
0.528083	0.077601	0.582470	0.828487	0.065230	0.691169	0.894232	0.760239	1.252092
0.187517	0.141329	0.374317	0.053628	-0.073234	0.316224	1.252732	0.717600	1.240528
0.155361	0.212452	0.592872	0.014869	-0.004393	0.442079	0.937346	0.694784	1.175082
0.262981	0.752914	0.550847	0.658136	-0.205451	0.644305	1.171645	0.876939	1.104961
-0.121921	0.357967	-0.021203	0.074936	0.169704	0.613370	0.487654	-0.036365	1.049110
0.299665	0.698952	0.746211	0.938668	0.381627	1.041471	1.260678	0.587748	1.008268
-0.123330	0.327359	-0.008709	0.177124	0.135359	0.758828	1.324031	0.530079	0.731720
0.488232	0.803378	0.655425	0.431764	0.570391	1.539518	1.645508	1.477834	-0.048468
-1.017324	-0.010606	-0.765749	-0.688495	-0.463069	0.887609	0.392628	0.586006	-0.769607
-1.567325	-1.134040	-0.778338	-0.866448	-1.508066	-0.418503	-0.612930	0.116134	-1.155150
-1.279339	-1.416389	-0.375569	-0.955323	-1.229196	-1.794385	-1.237068	-1.234336	-1.284074
-0.294912	-1.188534	-0.621779	-0.765420	0.101454	-1.550132	-1.422443	-1.417546	-1.277923
-0.495696	-1.293625	-0.195868	-0.488860	-0.534567	-0.927444	-1.049550	-0.908228	-1.216167
-0.045058	-1.490766	-0.606861	-1.176287	-0.264177	-0.777387	-0.692660	-0.716254	-1.145800
0.191175	-0.175748	-0.571755	-0.444308	-0.026373	0.090588	0.314563	0.255477	-1.089950
0.186580	-0.169690	-0.136449	-0.029742	0.442718	-0.300038	0.370935	0.052485	-1.052552
0.411114	-0.551487	0.325902	-0.028294	0.184105	-0.284331	0.148459	-0.158342	-0.782893
0.240015	0.046344	0.166507	0.643568	0.744182	-0.214223	0.623253	0.453856	-0.008118
1.829617	1.677995	1.318567	1.606536	1.893816	1.269973	0.638940	0.934888	0.711299
1.535384	1.013002	1.086953	1.360301	1.412697	0.279524	0.587717	0.796418	1.094627
1.198979	0.456462	0.916398	1.280823	1.269719	-0.142471	-0.172499	-0.007356	1.217401
0.876253	0.112065	0.689284	1.065599	0.545153	-0.261185	0.313891	0.459283	1.201900
0.757803	0.720986	1.046984	0.466086	-0.030874	0.184605	0.431516	0.321450	1.131779
0.640233	0.581649	0.962007	0.925809	0.112254	0.686533	0.873334	0.497127	1.056491
0.299912	0.946286	0.542319	0.701696	0.004438	0.701808	1.174064	0.736782	0.995474
0.775330	0.488918	1.457527	0.971698	0.552593	0.552617	1.001222	1.081902	0.948481
0.399291	0.388403	0.590753	0.234927	0.712147	0.727313	0.795617	-0.118041	0.665536
0.272902	0.573363	0.132270	0.450421	0.951862	0.774405	0.560707	0.867262	-0.121542
-0.998656	0.257797	-1.060171	-0.644736	-0.585542	0.672820	0.472337	0.228087	-0.850062
-0.957885	0.031582	-0.631843	-0.933436	-0.395237	0.988247	-0.136453	0.095633	-1.243478
-0.700845	-1.195972	-0.693683	-0.625982	-0.689590	-0.424067	-0.973207	-0.623960	-1.380521
-0.716860	-1.676219	-0.776442	-1.046147	-1.073033	-1.844128	-1.533102	-0.816180	-1.383228
-1.285442	-1.363362	-1.287744	-1.632694	-1.956482	-1.883447	-1.370732	-1.893354	-1.331314
-1.205466	-0.852879	-0.611963	-1.442896	-1.619466	-0.383530	0.044467	-0.907835	-1.271772
-0.680090	-0.432957	-0.489766	-0.928704	-1.058896	-0.388731	-0.126558	-0.606807	-1.227485
-0.981535	-1.994777	-1.712791	-1.107171	-0.482555	-1.099638	-0.769996	-1.299788	-1.202635
-0.745067	-0.655147	-1.299537	-1.470328	-0.653290	-0.793973	-1.027670	-0.429119	-0.946263
-0.637379	-0.066572	-0.984699	-0.467443	-0.342697	-0.062903	0.052596	-0.522467	-0.186250
1.056907	1.090398	1.034727	0.862359	1.342987	1.242018	0.915871	1.019828	0.516683
1.106671	1.050599	0.828948	1.430305	1.485248	1.163875	0.792553	1.812598	0.882050
1.097854	0.774602	0.968574	1.323844	1.074176	0.634869	0.350995	0.365766	0.984894
0.635109	0.635295	0.534474	0.844795	0.611547	-0.049603	0.506913	0.256421	0.947742
0.429268	0.400072	0.606434	0.643788	0.193487	0.381872	-0.052574	0.173982	0.854986
0.204721	0.110341	0.471492	0.325595	0.316980	-0.087501	-0.332825	0.477855	0.755340
0.413817	0.654110	0.923903	0.434290	0.523444	0.141302	0.191945	0.242353	0.668242
1.280334	0.989484	1.007648	0.947936	1.268121	1.283261	0.491170	0.578335	-0.283927
0.876717	0.273513	-0.291107	-0.658548	0.401514	-0.159116	-0.203477	-0.092586	-0.326738
0.042742	0.816247	0.012383	0.383341	0.398777	0.484539	0.325712	0.340873	-0.368564
-0.339918	0.229583	0.123037	0.432576	-0.007144	-0.129096	-0.105942	-0.141465	-0.409161
-0.331142	0.014595	0.087216	0.240903	-0.032660	0.343608	0.255376	0.305791	-0.448035
-0.593544	-0.689693	0.435572	0.392717	-0.595380	-0.327483	0.243944	0.355758	-0.485187
-1.006261	-0.582390	-0.145309	0.267327	-0.590090	-0.685134	-0.337984	-0.202995	-0.520370
-1.205713	-1.566747	-0.801057	-0.744037	-0.911156	-1.176317	-1.289937	-1.570739	-0.553585
-0.969158	-2.218401	-2.338756	-2.400713	-1.002241	-1.950487	-2.041881	-2.468037	-0.584832
